"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911069354","instagc","0.8333","36325839","genuine","spambot",,"traditional spambots","traditional spambots #3","55902306","TweetRewards571"
"911069355","clixsense","0.9200","26325774","spambot","spambot",,"traditional spambots","traditional spambots #3","55902503","TweetRewards288"
"911069355","elite","0.8800","29272243","genuine","spambot",,"traditional spambots","traditional spambots #3","55902503","TweetRewards288"
"911069355","elite","0.9200","35357755","spambot","spambot",,"traditional spambots","traditional spambots #3","55902503","TweetRewards288"
"911069356","clixsense","1.0000","30154174","spambot","spambot",,"traditional spambots","traditional spambots #3","55926547","TweetRewards269"
"911069356","indivillagetest","0.9200","35597774","spambot","spambot",,"traditional spambots","traditional spambots #3","55926547","TweetRewards269"
"911069356","indivillagetest","0.8000","35598750","genuine","spambot",,"traditional spambots","traditional spambots #3","55926547","TweetRewards269"
"911069357","tremorgames","0.8889","32067405","spambot","spambot",,"traditional spambots","traditional spambots #3","55926879","TweetRewards609"
"911069357","indivillagetest","0.9048","33573033","unable","spambot","Tweets & replies","traditional spambots","traditional spambots #3","55926879","TweetRewards609"
"911069357","neodev","0.8000","35831943","spambot","spambot",,"traditional spambots","traditional spambots #3","55926879","TweetRewards609"
"911069358","clixsense","0.8333","6354213","spambot","spambot",,"traditional spambots","traditional spambots #3","55926935","TweetRewards298"
"911069358","elite","0.7600","29829226","genuine","spambot",,"traditional spambots","traditional spambots #3","55926935","TweetRewards298"
"911069358","clixsense","0.8800","36130898","spambot","spambot",,"traditional spambots","traditional spambots #3","55926935","TweetRewards298"
"911069359","clixsense","0.8400","6420707","genuine","spambot",,"traditional spambots","traditional spambots #3","55926996","TweetRewards886"
"911069359","clixsense","0.8000","18840258","spambot","spambot",,"traditional spambots","traditional spambots #3","55926996","TweetRewards886"
"911069359","neodev","0.9200","35142313","spambot","spambot",,"traditional spambots","traditional spambots #3","55926996","TweetRewards886"
"911069360","clixsense","0.7778","18288328","spambot","spambot",,"traditional spambots","traditional spambots #3","55927062","TweetRewards465"
"911069360","clixsense","0.9333","21459945","spambot","spambot",,"traditional spambots","traditional spambots #3","55927062","TweetRewards465"
"911069360","elite","0.8750","32326617","spambot","spambot",,"traditional spambots","traditional spambots #3","55927062","TweetRewards465"
"911069361","clixsense","0.9375","7690577","spambot","spambot",,"traditional spambots","traditional spambots #3","55927230","TweetRewards351"
"911069361","neodev","0.8400","18876659","spambot","spambot",,"traditional spambots","traditional spambots #3","55927230","TweetRewards351"
"911069361","clixsense","0.8000","31713288","genuine","spambot",,"traditional spambots","traditional spambots #3","55927230","TweetRewards351"
"911069362","gifthunterclub","0.8333","31168578","spambot","spambot",,"traditional spambots","traditional spambots #3","56151798","TwitRewards484"
"911069362","indivillagetest","0.8333","33803814","spambot","spambot",,"traditional spambots","traditional spambots #3","56151798","TwitRewards484"
"911069362","indivillagetest","0.8800","34391904","spambot","spambot",,"traditional spambots","traditional spambots #3","56151798","TwitRewards484"
"911069363","clixsense","0.7727","30848244","spambot","spambot",,"traditional spambots","traditional spambots #3","56157076","TwitRewards851"
"911069363","indivillagetest","0.8000","35598750","genuine","spambot",,"traditional spambots","traditional spambots #3","56157076","TwitRewards851"
"911069363","elite","0.8000","35599549","spambot","spambot",,"traditional spambots","traditional spambots #3","56157076","TwitRewards851"
"911069364","tremorgames","1.0000","19376751","spambot","spambot",,"traditional spambots","traditional spambots #3","56157308","TwitRewards628"
"911069364","elite","0.8000","31191792","spambot","spambot",,"traditional spambots","traditional spambots #3","56157308","TwitRewards628"
"911069364","clixsense","0.9200","35604272","spambot","spambot",,"traditional spambots","traditional spambots #3","56157308","TwitRewards628"
"911069365","neodev","0.9200","31450350","spambot","spambot",,"traditional spambots","traditional spambots #3","56157407","TwitRewards494"
"911069365","clixsense","0.9600","33827492","spambot","spambot",,"traditional spambots","traditional spambots #3","56157407","TwitRewards494"
"911069365","neodev","0.9600","35547552","spambot","spambot",,"traditional spambots","traditional spambots #3","56157407","TwitRewards494"
"911069366","clixsense","0.8750","21408115","spambot","spambot",,"traditional spambots","traditional spambots #3","56157577","TwitRewards788"
"911069366","neodev","0.8800","33117353","spambot","spambot",,"traditional spambots","traditional spambots #3","56157577","TwitRewards788"
"911069366","neodev","0.9200","34114378","spambot","spambot",,"traditional spambots","traditional spambots #3","56157577","TwitRewards788"
"911069367","clixsense","0.8400","30381282","spambot","spambot",,"traditional spambots","traditional spambots #3","56158032","TwitRewards968"
"911069367","elite","0.9200","33061375","genuine","spambot",,"traditional spambots","traditional spambots #3","56158032","TwitRewards968"
"911069367","neodev","0.9600","34519107","spambot","spambot",,"traditional spambots","traditional spambots #3","56158032","TwitRewards968"
"911069368","elite","0.7600","29829226","genuine","spambot",,"traditional spambots","traditional spambots #3","56169947","TwitRewards430"
"911069368","clixsense","0.8000","31821164","spambot","spambot",,"traditional spambots","traditional spambots #3","56169947","TwitRewards430"
"911069368","clixsense","0.8095","33468308","spambot","spambot",,"traditional spambots","traditional spambots #3","56169947","TwitRewards430"
"911069369","indivillagetest","0.9048","32717040","spambot","spambot",,"traditional spambots","traditional spambots #3","56170342","TwitRewards638"
"911069369","elite","0.8000","35599549","spambot","spambot",,"traditional spambots","traditional spambots #3","56170342","TwitRewards638"
"911069369","elite","0.8400","36745135","spambot","spambot",,"traditional spambots","traditional spambots #3","56170342","TwitRewards638"
"911069370","elite","0.9600","30871416","spambot","spambot",,"traditional spambots","traditional spambots #3","56171001","TwitRewards454"
"911069370","tremorgames","0.8400","32566236","spambot","spambot",,"traditional spambots","traditional spambots #3","56171001","TwitRewards454"
"911069370","clixsense","0.9200","33827460","spambot","spambot",,"traditional spambots","traditional spambots #3","56171001","TwitRewards454"
"911069371","neodev","0.7600","17344797","spambot","spambot",,"traditional spambots","traditional spambots #3","56179110","TRewards994"
"911069371","neodev","0.9600","35547552","spambot","spambot",,"traditional spambots","traditional spambots #3","56179110","TRewards994"
"911069371","clixsense","0.8800","36130898","spambot","spambot",,"traditional spambots","traditional spambots #3","56179110","TRewards994"
"911069372","neodev","0.8800","22429869","spambot","spambot",,"traditional spambots","traditional spambots #3","56179780","TRewards549"
"911069372","neodev","0.8800","27790533","spambot","spambot",,"traditional spambots","traditional spambots #3","56179780","TRewards549"
"911069372","elite","0.9200","33934998","spambot","spambot",,"traditional spambots","traditional spambots #3","56179780","TRewards549"
"911069373","elite","0.9600","30871416","spambot","spambot",,"traditional spambots","traditional spambots #3","56210449","TRewards735"
"911069373","neodev","0.8800","33117353","spambot","spambot",,"traditional spambots","traditional spambots #3","56210449","TRewards735"
"911069373","neodev","0.8800","35789441","spambot","spambot",,"traditional spambots","traditional spambots #3","56210449","TRewards735"
"911069374","getpaid","0.9231","29614805","genuine","spambot",,"traditional spambots","traditional spambots #3","56211591","TReward452"
"911069374","clixsense","0.8125","31607024","unable","spambot","N/A","traditional spambots","traditional spambots #3","56211591","TReward452"
"911069374","tremorgames","0.8800","32420251","spambot","spambot",,"traditional spambots","traditional spambots #3","56211591","TReward452"
"911069375","clixsense","0.9200","27248043","spambot","spambot",,"traditional spambots","traditional spambots #3","56212595","TReward765"
"911069375","gifthunterclub","0.9375","34651510","spambot","spambot",,"traditional spambots","traditional spambots #3","56212595","TReward765"
"911069375","neodev","0.9500","35056220","unable","spambot","Only 1 tweet","traditional spambots","traditional spambots #3","56212595","TReward765"
"911069376","neodev","0.8800","27790533","spambot","spambot",,"traditional spambots","traditional spambots #3","56216432","T_Rewards792"
"911069376","neodev","0.8400","32029584","unable","spambot","no tweets","traditional spambots","traditional spambots #3","56216432","T_Rewards792"
"911069376","clixsense","0.8571","36517353","spambot","spambot",,"traditional spambots","traditional spambots #3","56216432","T_Rewards792"
"911069377","clixsense","0.9231","21172444","spambot","spambot",,"traditional spambots","traditional spambots #3","56248903","TweetRewards161"
"911069377","tremorgames","0.8889","32067405","spambot","spambot",,"traditional spambots","traditional spambots #3","56248903","TweetRewards161"
"911069377","neodev","0.9375","36711397","spambot","spambot",,"traditional spambots","traditional spambots #3","56248903","TweetRewards161"
"911069378","neodev","0.9200","12216479","spambot","spambot",,"traditional spambots","traditional spambots #3","56249010","TweetRewards347"
"911069378","clixsense","0.8800","30063176","spambot","spambot",,"traditional spambots","traditional spambots #3","56249010","TweetRewards347"
"911069378","elite","0.8400","36828689","spambot","spambot",,"traditional spambots","traditional spambots #3","56249010","TweetRewards347"
"911069379","elite","0.9200","27966005","spambot","spambot",,"traditional spambots","traditional spambots #3","56249379","TweetRewards918"
"911069379","neodev","0.9200","33699696","spambot","spambot",,"traditional spambots","traditional spambots #3","56249379","TweetRewards918"
"911069379","elite","0.9200","33934998","spambot","spambot",,"traditional spambots","traditional spambots #3","56249379","TweetRewards918"
"911069380","clixsense","0.7600","25368258","spambot","spambot",,"traditional spambots","traditional spambots #3","56250124","TweetRewards937"
"911069380","elite","0.9600","30871416","spambot","spambot",,"traditional spambots","traditional spambots #3","56250124","TweetRewards937"
"911069380","neodev","0.7600","36130042","genuine","spambot",,"traditional spambots","traditional spambots #3","56250124","TweetRewards937"
"911069381","clixsense","0.9200","31783133","spambot","spambot",,"traditional spambots","traditional spambots #3","56283760","TRewards_piUAYP"
"911069381","clixsense","0.8000","31821164","unable","spambot","no se puede entrar","traditional spambots","traditional spambots #3","56283760","TRewards_piUAYP"
"911069381","elite","0.9600","34126175","spambot","spambot",,"traditional spambots","traditional spambots #3","56283760","TRewards_piUAYP"
"911069382","elite","0.9600","34126175","spambot","spambot",,"traditional spambots","traditional spambots #3","56286694","TRewards_zT0rQL"
"911069382","neodev","0.9200","35142313","spambot","spambot",,"traditional spambots","traditional spambots #3","56286694","TRewards_zT0rQL"
"911069382","clixsense","0.9200","35604272","spambot","spambot",,"traditional spambots","traditional spambots #3","56286694","TRewards_zT0rQL"
"911069383","elite","0.8400","31641410","spambot","spambot",,"traditional spambots","traditional spambots #3","56287142","TRewards_qyLWmK"
"911069383","neodev","0.8400","32029584","spambot","spambot",,"traditional spambots","traditional spambots #3","56287142","TRewards_qyLWmK"
"911069383","neodev","0.7600","36130042","genuine","spambot",,"traditional spambots","traditional spambots #3","56287142","TRewards_qyLWmK"
"911069384","elite","0.8400","31807945","spambot","spambot",,"traditional spambots","traditional spambots #3","56288437","TRewards_La11JP"
"911069384","indivillagetest","0.8000","32868243","spambot","spambot",,"traditional spambots","traditional spambots #3","56288437","TRewards_La11JP"
"911069384","neodev","0.8800","33117353","spambot","spambot",,"traditional spambots","traditional spambots #3","56288437","TRewards_La11JP"
