"crowdflower_id","trusted_answers","last_answer_at","class","class_confidence","ground_truth_class","comments","account_type","dataset","twitter_user_id","twitter_screen_name"
"911069732","3","2016-04-04 11:21:50","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","75190892","tmj_eth_jobs"
"911069733","3","2016-04-04 10:29:55","spambot","0.6406","spambot",,"traditional spambots","traditional spambots #4","75191229","tmj_eur_jobs"
"911069734","3","2016-04-04 11:57:54","spambot","0.6410","genuine",,"genuine accounts","genuine accounts","75506408","krnbwj"
"911069735","3","2016-04-04 10:46:41","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","75528474","sagarcasm"
"911069736","3","2016-04-04 11:18:40","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","75622045","tmj_gha_jobs"
"911069737","3","2016-04-04 10:32:03","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","75648876","tmj_hrv_jobs"
"911069738","3","2016-04-04 11:34:56","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","75650951","tmj_mac_jobs"
"911069739","3","2016-04-04 11:23:01","spambot","0.6618","spambot",,"traditional spambots","traditional spambots #4","75709013","tmj_mlt_jobs"
"911069740","3","2016-04-04 11:44:38","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","75710563","tmj_png_jobs"
"911069741","3","2016-04-04 10:21:16","genuine","0.6601","spambot",,"social spambots","social spambots #3","75863742","ScreenwritingU"
"911069742","3","2016-04-04 10:48:17","spambot","0.6567","spambot",,"traditional spambots","traditional spambots #4","75999733","tmj_sdn_jobs"
"911069743","3","2016-04-04 11:05:37","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76000096","tmj_slv_jobs"
"911069744","3","2016-04-04 10:28:00","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76001079","tmj_tza_jobs"
"911069745","3","2016-04-04 10:24:31","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76013148","tmj_uga_jobs"
"911069746","3","2016-04-04 11:52:01","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76013500","tmj_khm_jobs"
"911069747","3","2016-04-04 11:22:17","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76014126","tmj_ISL_jobs"
"911069748","3","2016-04-04 10:39:41","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","76100841","tmj_ZWE_jobs"
"911069749","3","2016-04-04 11:00:55","spambot","0.6712","spambot",,"traditional spambots","traditional spambots #4","76101503","tmj_irn_jobs"
"911069750","3","2016-04-04 11:39:30","spambot","0.6264","genuine",,"genuine accounts","genuine accounts","76197665","islenk"
"911069751","3","2016-04-04 11:06:16","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","77558505","LuvSusieQ"
"911069752","3","2016-04-04 11:07:34","spambot","0.6532","spambot",,"traditional spambots","traditional spambots #4","77636971","tmj_tcd_jobs"
"911069753","3","2016-04-04 12:04:02","spambot","0.6660","spambot",,"traditional spambots","traditional spambots #4","77727490","tmj_scg_jobs"
"911069754","3","2016-04-04 11:58:50","genuine","0.6973","spambot",,"traditional spambots","traditional spambots #4","77728301","tmj_zmb_jobs"
"911069755","3","2016-04-04 11:45:31","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","77954126","chandangoopta"
"911069756","3","2016-04-04 11:59:52","spambot","0.3461","spambot","tmj_mdv_jobs hasn't tweeted yet.","traditional spambots","traditional spambots #4","78282774","tmj_mdv_jobs"
"911069757","3","2016-04-04 11:51:42","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","78288570","tmj_mus_jobs"
"911069758","3","2016-04-04 10:18:40","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","78408371","tmj_mmr_jobs"
"911069759","3","2016-04-04 11:13:59","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","78423507","tmj_npl_jobs"
"911069760","3","2016-04-04 11:42:55","genuine","0.3451","spambot","no tweets","traditional spambots","traditional spambots #4","78437819","tmj_nfk_jobs"
"911069761","3","2016-04-04 10:38:10","spambot","0.6667","spambot",,"traditional spambots","traditional spambots #4","78438384","tmj_mnp_jobs"
"911069762","3","2016-04-04 11:00:44","spambot","0.6904","spambot",,"traditional spambots","traditional spambots #4","78466461","tmj_kna_jobs"
"911069763","3","2016-04-04 11:57:52","unable","0.6581","spambot","hasn't tweeted yet.
@tmj_syc_jobs hasn't tweeted yet.","traditional spambots","traditional spambots #4","78704821","tmj_syc_jobs"
"911069764","3","2016-04-04 11:38:24","spambot","0.6530","spambot",,"traditional spambots","traditional spambots #4","78724996","tmj_lka_jobs"
"911069765","3","2016-04-04 11:03:06","genuine","0.6890","genuine",,"genuine accounts","genuine accounts","78740551","greymouthjylesz"
"911069766","3","2016-04-04 11:37:03","genuine","0.6765","spambot","There isn't any tweet.","traditional spambots","traditional spambots #4","78746840","tmj_tca_jobs"
"911069767","3","2016-04-04 11:04:35","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","78967328","KingBVergara"
"911069768","3","2016-04-04 12:01:59","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","79057935","franchicovi"
"911069769","3","2016-04-04 11:40:55","genuine","0.7105","genuine",,"genuine accounts","genuine accounts","79328703","DunkNDiva"
"911069770","3","2016-04-04 11:30:31","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","79894962","Briiiianaaaa"
"911069771","3","2016-04-04 10:41:29","genuine","0.6818","genuine",,"genuine accounts","genuine accounts","80119212","DawgBelly"
"911069772","3","2016-04-04 10:36:14","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","80546103","jd_rajednom"
"911069773","3","2016-04-04 11:30:02","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","80976396","leahfayelambert"
"911069774","3","2016-04-04 10:28:00","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","81186711","Mim_Greene"
"911069775","3","2016-04-04 10:31:16","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","81393070","im_vanTOMS"
"911069776","3","2016-04-04 13:58:09","unable","0.6744","spambot","There's no tweets.
There is no post","traditional spambots","traditional spambots #4","81410602","tmj_cxr_jobs"
"911069777","3","2016-04-04 10:44:33","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","81437114","HibaAmjad"
"911069778","3","2016-04-04 12:01:53","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","81959485","TweetingTrace"
"911069779","3","2016-04-04 11:44:59","unable","0.6727","genuine","protected
Protect tweets.","genuine accounts","genuine accounts","82715141","laurisvillegas"
"911069780","3","2016-04-04 11:20:22","genuine","0.6667","genuine",,"genuine accounts","genuine accounts","82869657","Nihon36"
"911069781","3","2016-04-04 11:16:31","spambot","0.6715","genuine",,"genuine accounts","genuine accounts","83159701","DrThe"
"911069782","3","2016-04-04 10:23:11","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","83285256","Harleeeyy"
"911069783","3","2016-04-04 11:54:47","genuine","0.6514","genuine",,"genuine accounts","genuine accounts","83296294","Henry_Stradford"
"911069784","3","2016-04-04 11:05:10","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","83479877","Seth_Blatter"
"911069785","3","2016-04-04 11:41:39","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","83522259","tmj_nic_jobs1"
"911069786","3","2016-04-04 11:51:21","genuine","0.6447","genuine",,"genuine accounts","genuine accounts","84302853","neemalt"
"911069787","3","2016-04-04 11:40:03","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","84464758","crgentle"
"911069788","3","2016-04-04 11:26:59","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","84536856","yasirdil_"
"911069789","3","2016-04-04 11:08:47","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","84754828","tmj_tjk_jobs1"
"911069790","3","2016-04-04 10:58:57","spambot","0.6618","spambot",,"traditional spambots","traditional spambots #4","84900407","tmj_neg_cstsrv"
"911069791","3","2016-04-04 10:23:11","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","85058609","grats22"
"911069792","3","2016-04-04 10:42:40","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","85067793","Lone_Bear"
"911069793","3","2016-04-04 14:07:00","unable","0.6800","genuine","account suspended
Supended account","genuine accounts","genuine accounts","85193539","AKbirder"
"911069794","3","2016-04-04 10:52:28","genuine","0.6769","genuine",,"genuine accounts","genuine accounts","85203320","boyzinthehoood"
"911069795","3","2016-04-04 11:13:52","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","85826876","KennaCarmon"
"911069796","3","2016-04-04 10:31:33","unable","0.6703","genuine","Can not view her profile as a guest
protected tweets","genuine accounts","genuine accounts","85841150","Madam2Fly"
"911069797","3","2016-04-04 11:42:55","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","86235989","Jbbylush"
"911069798","3","2016-04-04 10:56:41","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","86432824","ysaymarasigan"
"911069799","3","2016-04-04 11:12:58","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","86565348","Advcate007"
"911069800","3","2016-04-04 13:56:45","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","88101280","PabluesClues"
"911069801","3","2016-04-04 10:53:21","genuine","1.0000","spambot",,"social spambots","social spambots #3","90421989","love5cs"
"911069802","3","2016-04-04 11:50:43","spambot","0.6575","spambot",,"traditional spambots","traditional spambots #4","90812615","tmj_dub_cstsrv"
"911069803","3","2016-04-04 10:29:55","genuine","0.7031","genuine",,"genuine accounts","genuine accounts","91101811","kirathanz"
"911069804","3","2016-04-04 10:30:04","unable","1.0000","genuine","no page
page doesn’t exist
Sorry, that page doesn’t exist! You can search Twitter using the search box below or return to the homepage.","genuine accounts","genuine accounts","91287122","Abuubreezy"
"911069805","3","2016-04-04 11:51:02","spambot","0.6983","spambot",,"traditional spambots","traditional spambots #4","91506347","tmj_lal_cstsrv"
"911069806","3","2016-04-04 11:14:03","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","92855492","TheFullerTron"
"911069807","3","2016-04-04 10:51:05","spambot","0.6471","genuine",,"genuine accounts","genuine accounts","93127862","Mian_Afaq"
"911069808","3","2016-04-04 11:47:50","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","93629172","devdasindia"
"911069809","3","2016-04-04 11:23:07","spambot","0.6765","genuine",,"genuine accounts","genuine accounts","93821152","Ilham_D_Kazuki"
"911069810","3","2016-04-04 10:42:09","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","94735361","Conde_Maquina"
"911069811","3","2016-04-04 10:58:26","genuine","0.6785","genuine",,"genuine accounts","genuine accounts","96319587","HardyValkyrie"
"911069812","3","2016-04-04 11:55:48","genuine","0.7053","genuine",,"genuine accounts","genuine accounts","96352997","Real001"
"911069813","3","2016-04-04 11:42:19","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","96815122","Amit25may"
"911069814","3","2016-04-04 11:34:22","spambot","0.6574","genuine",,"genuine accounts","genuine accounts","96949557","MysticRitz"
"911069815","3","2016-04-04 10:34:08","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","98199469","Ehtesham300"
"911069816","3","2016-04-04 11:18:28","unable","0.6699","genuine","tweets are protected
Tweets are protected.","genuine accounts","genuine accounts","98225491","dass90xz"
"911069817","3","2016-04-04 11:40:22","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","99520206","tmj_ORL_adm"
"911069818","3","2016-04-04 11:34:20","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","99545852","tmj_ORF_adm"
"911069819","3","2016-04-04 11:11:31","genuine","0.6567","genuine",,"genuine accounts","genuine accounts","99716926","Liindsey94"
"911069820","3","2016-04-04 10:30:35","spambot","0.7164","spambot",,"traditional spambots","traditional spambots #4","99948297","tmj_CAE_adm"
"911069821","3","2016-04-04 10:52:25","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","100043740","anthoneeezy"
"911069822","3","2016-04-04 12:00:01","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","100120312","anindya0909"
"911069823","3","2016-04-04 11:30:34","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #4","100240551","tmj_HAR_adm"
"911069824","3","2016-04-04 11:52:01","spambot","0.6405","genuine",,"genuine accounts","genuine accounts","100933746","xyliaxilo"
"911069825","3","2016-04-04 12:01:32","genuine","0.6839","genuine",,"genuine accounts","genuine accounts","101098094","LaGrosera"
"911069826","3","2016-04-04 11:56:38","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","101119770","MistaEngrish"
"911069827","3","2016-04-04 11:22:41","genuine","0.6615","genuine",,"genuine accounts","genuine accounts","101557278","DraQu_"
"911069828","3","2016-04-04 11:06:49","spambot","1.0000","spambot",,"traditional spambots","traditional spambots #3","101647448","EdlynEdolie"
"911069829","3","2016-04-04 11:50:15","spambot","0.6725","spambot",,"social spambots","social spambots #3","101882667","DUWomensCollege"
"911069830","3","2016-04-04 11:30:45","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","102050811","ronaloves"
"911069831","3","2016-04-04 10:11:17","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","102934444","enxietystyles"
"911069832","3","2016-04-04 12:00:14","genuine","0.6600","spambot",,"traditional spambots","traditional spambots #4","103455505","tmj_MOJ_cstsrv"
"911069833","3","2016-04-04 11:03:07","genuine","0.6515","genuine",,"genuine accounts","genuine accounts","103668192","AlexisCarolineH"
"911069834","3","2016-04-04 11:34:19","spambot","0.6765","genuine",,"genuine accounts","genuine accounts","104213670","OMGSKATE"
"911069835","3","2016-04-04 10:56:55","spambot","0.6567","genuine",,"genuine accounts","genuine accounts","104322119","nclnchls"
"911069836","3","2016-04-04 11:48:27","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","104491100","hkalra_urs"
"911069837","3","2016-04-04 11:00:45","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","105158846","TimeTantay"
"911069838","3","2016-04-04 11:34:54","genuine","0.6787","genuine",,"genuine accounts","genuine accounts","105194117","SpinTheHarryS"
"911069839","3","2016-04-04 11:04:44","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","105825351","RachelCasanta"
"911069840","3","2016-04-04 11:18:04","unable","1.0000","genuine","Tweets are protected
Tweets are protected.
Tweets are protected","genuine accounts","genuine accounts","106787019","GreyLambda"
"911069841","3","2016-04-04 10:49:49","genuine","0.6761","genuine",,"genuine accounts","genuine accounts","107532977","Rodge47"
"911069842","3","2016-04-04 11:04:12","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","107719682","sunqjonglee"
"911069843","3","2016-04-04 11:33:52","spambot","0.6858","spambot",,"traditional spambots","traditional spambots #4","107730610","tmj_GBR_cstsrv"
"911069844","3","2016-04-04 10:54:21","spambot","0.6667","spambot",,"traditional spambots","traditional spambots #4","107912614","tmj_GBR_itjava"
"911069845","3","2016-04-04 10:47:27","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","108135829","MilanRouge_"
